name,num_gpu,gpu_spec,creation_time
openb-pod-0813,1,,10325800
openb-pod-0814,1,,10326430
openb-pod-0815,1,T4,10326485
openb-pod-0816,1,,10327751
openb-pod-0817,1,,10328513
openb-pod-0818,1,T4,10328589
openb-pod-0819,1,,10329249
openb-pod-0820,1,,10329323
openb-pod-0821,1,,10330595
openb-pod-0822,1,G2,10332019
openb-pod-0823,1,,10336967
openb-pod-0824,1,,10337134
openb-pod-0825,0,,10337702
openb-pod-0826,0,,10337703
openb-pod-0827,0,,10337704
openb-pod-0828,0,,10337720
openb-pod-0829,0,,10337723
openb-pod-0830,0,,10337728
openb-pod-0831,1,,10338528
openb-pod-0832,1,,10338801
openb-pod-0833,1,T4,10340196
openb-pod-0834,1,,10340427
openb-pod-0835,1,T4,10341278
openb-pod-0836,1,T4,10341435
openb-pod-0837,1,,10342138
openb-pod-0838,1,,10342211
openb-pod-0839,1,P100,10343681
openb-pod-0840,1,,10343714
openb-pod-0841,1,,10343715
openb-pod-0842,1,,10344030
openb-pod-0843,0,,10344375
openb-pod-0844,0,,10344402
openb-pod-0845,1,,10344404
openb-pod-0846,1,T4,10344444
openb-pod-0847,0,,10344553
openb-pod-0848,0,,10344582
openb-pod-0849,1,,10344620
openb-pod-0850,1,T4,10344645
openb-pod-0851,1,,10345184
openb-pod-0852,1,,10345822
openb-pod-0853,1,,10345859
openb-pod-0854,0,,10345885
openb-pod-0855,1,,10345975
openb-pod-0856,1,G2,10347405
openb-pod-0857,1,,10347728
openb-pod-0858,1,,10347817
openb-pod-0859,0,,10347973
openb-pod-0860,0,,10347977
openb-pod-0861,0,,10348022
openb-pod-0862,1,T4,10348057
openb-pod-0863,1,G2|P100|T4|V100M16|V100M32,10348094
openb-pod-0864,0,,10348096
openb-pod-0865,0,,10348132
openb-pod-0866,1,G3,10348477
openb-pod-0867,1,,10348483
openb-pod-0868,1,,10348594
openb-pod-0869,1,,10349004
openb-pod-0870,0,,10349014
openb-pod-0871,0,,10349068
openb-pod-0872,1,T4,10349201
openb-pod-0873,1,,10349365
openb-pod-0874,1,,10349476
openb-pod-0875,1,,10349496
openb-pod-0876,1,G3,10349561
openb-pod-0877,1,P100,10349678
openb-pod-0878,0,,10350125
openb-pod-0879,0,,10350130
openb-pod-0880,0,,10350591
openb-pod-0881,1,,10350683
openb-pod-0882,0,,10350733
openb-pod-0883,1,,10352281
openb-pod-0884,1,P100|V100M16|V100M32,10352735
openb-pod-0885,0,,10352776
openb-pod-0886,0,,10352901
openb-pod-0887,0,,10352949
openb-pod-0888,0,,10353010
openb-pod-0889,1,T4,10353158
openb-pod-0890,1,,10353265
openb-pod-0891,1,,10353271
openb-pod-0892,1,,10353550
openb-pod-0893,1,,10354340
openb-pod-0894,1,,10354524
openb-pod-0895,1,,10354755
openb-pod-0896,1,G2,10354939
openb-pod-0897,1,T4,10354953
openb-pod-0898,1,T4,10355046
openb-pod-0899,1,,10355210
openb-pod-0900,1,,10356350
openb-pod-0901,1,,10356972
openb-pod-0902,1,T4,10358451
openb-pod-0903,0,,10358521
openb-pod-0904,1,G2,10358810
openb-pod-0905,1,T4,10359007
openb-pod-0906,1,,10359031
openb-pod-0907,1,,10359296
openb-pod-0908,1,,10359591
openb-pod-0909,1,V100M16|V100M32,10360992
openb-pod-0910,0,,10361018
openb-pod-0911,1,,10361057
openb-pod-0912,1,,10361087
openb-pod-0913,1,T4,10361148
openb-pod-0914,1,T4,10361537
openb-pod-0915,0,,10361669
openb-pod-0916,1,,10361699
openb-pod-0917,0,,10361959
openb-pod-0918,0,,10362004
openb-pod-0919,0,,10362009
openb-pod-0920,0,,10362054
openb-pod-0921,1,,10362192
openb-pod-0922,1,,10362242
openb-pod-0923,1,G2,10362464
openb-pod-0924,0,,10362608
openb-pod-0925,1,,10362627
openb-pod-0926,1,,10363056
openb-pod-0927,0,,10364477
openb-pod-0928,1,G2,10364499
openb-pod-0929,1,,10365106
openb-pod-0930,1,,10365188
openb-pod-0931,0,,10365764
openb-pod-0932,0,,10365812
openb-pod-0933,0,,10365815
openb-pod-0934,1,,10366402
openb-pod-0935,0,,10366634
openb-pod-0936,1,,10366655
openb-pod-0937,1,G2,10366655
openb-pod-0938,0,,10366673
openb-pod-0939,0,,10366675
openb-pod-0940,0,,10366864
openb-pod-0941,1,V100M16|V100M32,10366923
openb-pod-0942,0,,10367089
openb-pod-0943,0,,10367276
openb-pod-0944,0,,10367461
openb-pod-0945,0,,10367581
openb-pod-0946,1,,10368044
openb-pod-0947,1,,10368051
openb-pod-0948,0,,10368169
openb-pod-0949,1,G2,10368448
openb-pod-0950,1,,10368509
openb-pod-0951,0,,10368553
openb-pod-0952,1,,10368935
openb-pod-0953,1,,10369049
openb-pod-0954,0,,10369221
openb-pod-0955,0,,10369226
openb-pod-0956,0,,10369226
openb-pod-0957,1,T4,10369368
openb-pod-0958,1,,10369381
openb-pod-0959,1,,10369594
openb-pod-0960,0,,10369742
openb-pod-0961,1,,10369814
openb-pod-0962,1,P100,10369891
openb-pod-0963,1,,10369903
openb-pod-0964,0,,10370121
openb-pod-0965,1,,10370192
openb-pod-0966,1,T4,10370195
openb-pod-0967,1,,10370418
openb-pod-0968,1,,10370444
openb-pod-0969,1,,10370779
openb-pod-0970,1,,10370813
openb-pod-0971,1,,10370815
openb-pod-0972,1,,10371165
openb-pod-0973,1,,10371552
openb-pod-0974,1,,10372302
openb-pod-0975,1,T4,10373128
openb-pod-0976,1,,10373910
openb-pod-0977,1,,10373991
openb-pod-0978,1,,10374150
openb-pod-0979,1,,10374297
openb-pod-0980,1,,10374475
openb-pod-0981,1,T4,10374731
openb-pod-0982,1,,10374738
openb-pod-0983,1,,10375197
openb-pod-0984,1,,10375570
openb-pod-0985,1,,10375735
openb-pod-0986,1,,10375742
openb-pod-0987,1,,10376533
openb-pod-0988,1,,10376672
openb-pod-0989,1,P100,10377381
openb-pod-0990,1,T4,10378015
openb-pod-0991,1,,10378118
openb-pod-0992,1,,10378476
openb-pod-0993,0,,10379019
openb-pod-0994,1,V100M16|V100M32,10379145
openb-pod-0995,1,,10380337
openb-pod-0996,1,,10380823
openb-pod-0997,1,,10381421
openb-pod-0998,1,P100|T4|V100M16|V100M32,10381988
openb-pod-0999,1,G2,10382067
openb-pod-1000,0,,10383004
openb-pod-1001,1,T4,10383430
openb-pod-1002,1,T4,10383454
openb-pod-1003,1,T4,10383479
openb-pod-1004,1,,10383807
openb-pod-1005,1,P100,10384096
openb-pod-1006,1,,10384599
openb-pod-1007,1,,10384661
openb-pod-1008,1,T4,10384668
openb-pod-1009,1,,10387214
openb-pod-1010,1,,10387343
openb-pod-1011,1,G2,10387422
openb-pod-1012,1,,10387797
openb-pod-1013,1,G2,10388808
openb-pod-1014,1,T4,10389373
openb-pod-1015,1,,10389446
openb-pod-1016,1,,10390019
openb-pod-1017,1,P100,10390460
openb-pod-1018,1,,10390495
openb-pod-1019,1,,10390956
openb-pod-1020,1,,10391797
openb-pod-1021,1,T4,10392044
openb-pod-1022,1,,10392058
openb-pod-1023,1,,10392193
openb-pod-1024,0,,10392321
openb-pod-1025,0,,10392323
openb-pod-1026,1,G2,10392464
openb-pod-1027,1,,10392524
openb-pod-1028,0,,10392696
openb-pod-1029,1,G2,10392972
openb-pod-1030,0,,10393119
openb-pod-1031,1,,10393303
openb-pod-1032,0,,10393371
openb-pod-1033,1,P100,10393490
openb-pod-1034,1,P100,10393737
openb-pod-1035,1,,10394338
openb-pod-1036,1,P100|V100M16|V100M32,10395111
openb-pod-1037,1,G2,10395459
openb-pod-1038,1,,10395753
openb-pod-1039,1,P100|T4|V100M16|V100M32,10395756
openb-pod-1040,1,,10395792
openb-pod-1041,1,,10395807
openb-pod-1042,1,T4,10396804
openb-pod-1043,1,,10397715
openb-pod-1044,1,P100|V100M16|V100M32,10397822
openb-pod-1045,0,,10398156
openb-pod-1046,0,,10398158
openb-pod-1047,1,,10398305
openb-pod-1048,1,T4,10398509
openb-pod-1049,1,,10398781
openb-pod-1050,1,,10399394
openb-pod-1051,1,,10399531
openb-pod-1052,1,,10399951
openb-pod-1053,1,,10399989
openb-pod-1054,1,,10401453
openb-pod-1055,1,,10401633
openb-pod-1056,1,T4,10402311
openb-pod-1057,1,,10402472
openb-pod-1058,1,T4,10402526
openb-pod-1059,1,,10402709
openb-pod-1060,1,,10402870
openb-pod-1061,1,G3,10403370
openb-pod-1062,1,P100|V100M16|V100M32,10403581
openb-pod-1063,1,,10403901
openb-pod-1064,1,,10404065
openb-pod-1065,1,,10405496
openb-pod-1066,1,,10405820
openb-pod-1067,1,,10406065
openb-pod-1068,1,,10406217
openb-pod-1069,1,,10407411
openb-pod-1070,1,,10408533
openb-pod-1071,1,,10408945
openb-pod-1072,1,V100M16|V100M32,10409135
openb-pod-1073,1,P100,10409788
openb-pod-1074,1,,10409812
openb-pod-1075,1,,10409844
openb-pod-1076,1,,10410605
openb-pod-1077,1,T4,10410767
openb-pod-1078,1,G2,10410937
openb-pod-1079,1,,10412019
openb-pod-1080,1,,10412233
openb-pod-1081,1,,10414545
openb-pod-1082,1,,10416283
openb-pod-1083,1,,10418049
openb-pod-1084,1,G3,10418677
openb-pod-1085,1,,10419148
openb-pod-1086,0,,10419857
openb-pod-1087,1,,10419916
openb-pod-1088,1,T4,10420053
openb-pod-1089,1,G2,10421819
openb-pod-1090,1,,10422335
openb-pod-1091,1,T4,10422609
openb-pod-1092,1,,10423053
openb-pod-1093,1,T4,10423312
openb-pod-1094,0,,10424039
openb-pod-1095,0,,10424040
openb-pod-1096,0,,10424046
openb-pod-1097,0,,10424050
openb-pod-1098,1,P100|V100M16|V100M32,10424998
openb-pod-1099,1,,10426697
openb-pod-1100,1,G2,10426770
openb-pod-1101,0,,10427770
openb-pod-1102,1,P100|V100M16|V100M32,10429667
openb-pod-1103,1,T4,10429978
openb-pod-1104,1,T4,10430148
openb-pod-1105,1,,10430353
openb-pod-1106,1,,10430750
openb-pod-1107,1,,10430809
openb-pod-1108,1,T4,10430841
openb-pod-1109,1,,10430899
openb-pod-1110,1,,10431794
openb-pod-1111,1,V100M32,10432303
openb-pod-1112,1,,10432317
openb-pod-1113,1,,10432655
openb-pod-1114,1,T4,10432658
openb-pod-1115,1,P100,10432820
openb-pod-1116,1,P100,10432946
openb-pod-1117,1,,10433225
openb-pod-1118,1,,10433504
openb-pod-1119,1,T4,10433505
openb-pod-1120,1,T4,10433553
openb-pod-1121,1,,10433611
openb-pod-1122,1,,10433709
openb-pod-1123,1,,10433799
openb-pod-1124,1,,10433959
openb-pod-1125,1,,10434155
openb-pod-1126,1,,10434472
openb-pod-1127,1,,10434545
openb-pod-1128,1,T4,10434573
openb-pod-1129,1,T4,10434623
openb-pod-1130,1,T4,10434999
openb-pod-1131,0,,10435326
openb-pod-1132,1,,10435374
openb-pod-1133,1,,10435598
openb-pod-1134,1,,10435669
openb-pod-1135,1,,10436334
openb-pod-1136,1,T4,10436385
openb-pod-1137,1,,10436392
openb-pod-1138,0,,10436392
openb-pod-1139,1,,10436424
openb-pod-1140,1,,10436454
openb-pod-1141,1,,10436461
openb-pod-1142,1,,10436556
openb-pod-1143,1,,10436721
openb-pod-1144,1,,10437388
openb-pod-1145,1,T4,10437520
openb-pod-1146,1,,10437771
openb-pod-1147,1,,10437793
openb-pod-1148,1,,10438117
openb-pod-1149,1,,10438120
openb-pod-1150,1,,10438490
openb-pod-1151,1,,10438646
openb-pod-1152,1,,10438723
openb-pod-1153,1,,10438828
openb-pod-1154,1,,10438984
openb-pod-1155,1,,10439238
openb-pod-1156,1,T4,10439500
openb-pod-1157,1,T4,10439568
openb-pod-1158,1,,10439612
openb-pod-1159,1,,10439633
openb-pod-1160,1,,10439715
openb-pod-1161,1,,10439780
openb-pod-1162,1,P100,10440062
openb-pod-1163,1,,10440068
openb-pod-1164,1,,10440135
openb-pod-1165,1,,10440474
openb-pod-1166,1,,10441228
openb-pod-1167,1,,10441289
openb-pod-1168,1,,10441620
openb-pod-1169,1,P100,10441937
openb-pod-1170,1,T4,10442134
openb-pod-1171,0,,10442271
openb-pod-1172,1,,10443884
openb-pod-1173,1,P100|T4|V100M16|V100M32,10444492
openb-pod-1174,1,,10445046
openb-pod-1175,1,,10445431
openb-pod-1176,0,,10445440
openb-pod-1177,1,,10445790
openb-pod-1178,0,,10446016
openb-pod-1179,1,T4,10446760
openb-pod-1180,1,,10447116
openb-pod-1181,1,,10447525
openb-pod-1182,1,,10448041
openb-pod-1183,1,,10448097
openb-pod-1184,1,,10448336
openb-pod-1185,1,V100M16|V100M32,10448391
openb-pod-1186,1,,10448437
openb-pod-1187,1,,10449254
openb-pod-1188,1,,10450158
openb-pod-1189,1,,10450228
openb-pod-1190,1,,10450358
openb-pod-1191,1,,10450512
openb-pod-1192,1,,10450689
openb-pod-1193,0,,10451105
openb-pod-1194,0,,10451338
openb-pod-1195,1,,10451453
openb-pod-1196,0,,10451457
openb-pod-1197,0,,10451465
openb-pod-1198,0,,10451527
openb-pod-1199,1,T4,10451555
openb-pod-1200,1,,10451558
openb-pod-1201,1,,10453342
openb-pod-1202,1,,10453495
openb-pod-1203,0,,10453755
openb-pod-1204,0,,10453760
openb-pod-1205,1,,10453993
openb-pod-1206,1,,10454461
openb-pod-1207,1,,10454537
openb-pod-1208,1,,10454850
openb-pod-1209,1,T4,10455001
openb-pod-1210,1,,10455086
openb-pod-1211,1,G2,10455319
openb-pod-1212,1,,10456111
openb-pod-1213,1,,10456381
openb-pod-1214,1,,10457497
openb-pod-1215,1,T4,10457751
openb-pod-1216,1,G2,10457759
openb-pod-1217,1,T4,10458105
openb-pod-1218,1,,10458138
openb-pod-1219,1,,10459348
openb-pod-1220,1,,10459465
openb-pod-1221,1,,10459596
openb-pod-1222,1,T4,10460075
openb-pod-1223,1,,10460640
openb-pod-1224,1,,10462043
openb-pod-1225,1,,10462298
openb-pod-1226,1,T4,10462484
openb-pod-1227,0,,10462683
openb-pod-1228,0,,10462689
openb-pod-1229,0,,10462806
openb-pod-1230,1,,10462875
openb-pod-1231,1,T4,10463316
openb-pod-1232,1,,10463316
openb-pod-1233,1,,10463437
openb-pod-1234,1,,10463704
openb-pod-1235,1,T4,10463934
openb-pod-1236,1,,10464624
openb-pod-1237,1,,10464849
openb-pod-1238,1,,10464987
openb-pod-1239,1,,10465750
openb-pod-1240,1,,10465976
openb-pod-1241,1,,10467648
openb-pod-1242,1,,10467853
openb-pod-1243,1,T4,10468064
openb-pod-1244,0,,10468357
openb-pod-1245,1,,10468877
openb-pod-1246,0,,10468879
openb-pod-1247,0,,10468928
openb-pod-1248,0,,10468928
openb-pod-1249,0,,10468950
openb-pod-1250,1,,10469205
openb-pod-1251,1,V100M16|V100M32,10469867
openb-pod-1252,1,,10470372
openb-pod-1253,1,,10471323
openb-pod-1254,1,T4,10471828
openb-pod-1255,1,,10472083
openb-pod-1256,1,T4,10473680
openb-pod-1257,1,G2,10475310
openb-pod-1258,1,,10476444
openb-pod-1259,1,P100|V100M16|V100M32,10476744
openb-pod-1260,1,,10477956
openb-pod-1261,1,,10478057
openb-pod-1262,1,G3,10479249
openb-pod-1263,1,,10479784
openb-pod-1264,1,,10481045
openb-pod-1265,1,,10481242
openb-pod-1266,1,,10481454
openb-pod-1267,0,,10484454
openb-pod-1268,0,,10484455
openb-pod-1269,0,,10484476
openb-pod-1270,1,P100,10484491
openb-pod-1271,1,,10484555
openb-pod-1272,1,,10484743
openb-pod-1273,1,,10486042
openb-pod-1274,1,G2,10486687
openb-pod-1275,1,,10486808
openb-pod-1276,1,,10486962
openb-pod-1277,0,,10487601
openb-pod-1278,1,,10488913
openb-pod-1279,1,,10489639
openb-pod-1280,0,,10490091
openb-pod-1281,1,,10490573
openb-pod-1282,1,,10490608
openb-pod-1283,1,,10491467
openb-pod-1284,0,,10491684
openb-pod-1285,1,T4,10491859
openb-pod-1286,1,G3,10492028
openb-pod-1287,1,,10492770
openb-pod-1288,0,,10492842
openb-pod-1289,0,,10492842
openb-pod-1290,1,V100M16|V100M32,10493831
openb-pod-1291,0,,10493917
openb-pod-1292,1,P100|V100M16|V100M32,10494652
openb-pod-1293,1,,10494733
openb-pod-1294,1,,10495559
openb-pod-1295,1,,10495656
openb-pod-1296,0,,10495959
openb-pod-1297,1,,10496603
openb-pod-1298,0,,10496760
openb-pod-1299,1,,10496918
openb-pod-1300,1,P100|V100M16|V100M32,10496935
openb-pod-1301,1,,10497137
openb-pod-1302,1,,10497843
openb-pod-1303,1,,10498252
openb-pod-1304,1,,10498879
openb-pod-1305,1,,10498922
openb-pod-1306,1,T4,10499073
openb-pod-1307,1,T4,10500430
openb-pod-1308,1,,10501135
openb-pod-1309,1,,10502555
openb-pod-1310,1,V100M16|V100M32,10502722
openb-pod-1311,1,G3,10503163
openb-pod-1312,0,,10503669
openb-pod-1313,0,,10504051
openb-pod-1314,0,,10505099
openb-pod-1315,1,G2,10505913
openb-pod-1316,0,,10506246
openb-pod-1317,1,P100|V100M16|V100M32,10506463
openb-pod-1318,1,,10507448
openb-pod-1319,1,,10507735
openb-pod-1320,0,,10510432
openb-pod-1321,0,,10510433
openb-pod-1322,0,,10510443
openb-pod-1323,1,V100M16|V100M32,10512265
openb-pod-1324,1,G2,10512454
openb-pod-1325,1,,10512819
openb-pod-1326,1,,10513293
openb-pod-1327,1,,10513355
openb-pod-1328,1,G2,10513654
openb-pod-1329,1,T4,10513771
openb-pod-1330,1,,10514256
openb-pod-1331,0,,10514908
openb-pod-1332,0,,10515018
openb-pod-1333,0,,10515072
openb-pod-1334,1,G3,10515810
openb-pod-1335,0,,10516174
openb-pod-1336,1,,10516183
openb-pod-1337,1,,10516262
openb-pod-1338,1,,10516533
openb-pod-1339,1,T4,10517376
openb-pod-1340,1,,10519357
openb-pod-1341,1,T4,10519631
openb-pod-1342,1,,10520784
openb-pod-1343,1,G3,10520922
openb-pod-1344,1,T4,10521219
openb-pod-1345,1,,10521993
openb-pod-1346,1,,10522531
openb-pod-1347,1,,10522531
openb-pod-1348,1,,10524137
openb-pod-1349,1,,10524173
openb-pod-1350,0,,10524257
openb-pod-1351,1,,10524601
openb-pod-1352,1,,10524836
openb-pod-1353,1,G2,10525900
openb-pod-1354,1,,10527174
openb-pod-1355,1,,10527596
openb-pod-1356,1,,10527655
openb-pod-1357,1,T4,10527776
openb-pod-1358,1,T4,10529173
openb-pod-1359,1,T4,10529225
openb-pod-1360,1,,10529568
openb-pod-1361,1,,10530340
openb-pod-1362,1,,10530341
openb-pod-1363,0,,10530620
openb-pod-1364,1,,10530828
openb-pod-1365,1,,10531182
openb-pod-1366,0,,10531439
openb-pod-1367,1,,10531756
openb-pod-1368,0,,10531868
openb-pod-1369,1,T4,10531997
openb-pod-1370,1,T4,10532135
openb-pod-1371,1,,10532219
openb-pod-1372,1,,10532455
openb-pod-1373,0,,10534465
openb-pod-1374,0,,10534494
openb-pod-1375,1,T4,10534737
openb-pod-1376,1,,10535088
openb-pod-1377,1,T4,10535139
openb-pod-1378,1,,10535843
openb-pod-1379,0,,10537957
openb-pod-1380,1,,10537958
openb-pod-1381,1,,10538102
openb-pod-1382,0,,10538657
openb-pod-1383,0,,10538657
openb-pod-1384,0,,10538658
openb-pod-1385,1,G2,10539104
openb-pod-1386,1,,10539516
openb-pod-1387,0,,10539824
openb-pod-1388,1,,10539860
openb-pod-1389,0,,10541309
openb-pod-1390,1,,10541438
openb-pod-1391,1,,10541688
openb-pod-1392,1,G2,10541891
openb-pod-1393,1,T4,10542339
openb-pod-1394,1,,10543069
openb-pod-1395,1,,10543654
openb-pod-1396,1,,10543893
openb-pod-1397,1,,10545261
openb-pod-1398,1,,10547435
openb-pod-1399,1,,10547683
openb-pod-1400,1,T4,10548009
openb-pod-1401,1,,10548436
openb-pod-1402,1,P100,10548764
openb-pod-1403,1,,10549731
openb-pod-1404,1,T4,10549799
openb-pod-1405,0,,10550250
openb-pod-1406,1,,10552241
openb-pod-1407,1,,10552544
openb-pod-1408,1,T4,10554159
openb-pod-1409,1,,10554296
openb-pod-1410,1,,10554770
openb-pod-1411,1,P100,10554990
openb-pod-1412,1,T4,10555568
openb-pod-1413,1,T4,10556382
openb-pod-1414,1,,10556443
openb-pod-1415,1,T4,10556555
openb-pod-1416,0,,10557308
openb-pod-1417,1,,10557436
openb-pod-1418,1,,10557611
openb-pod-1419,1,,10557885
openb-pod-1420,1,G2,10559926
openb-pod-1421,1,,10561140
openb-pod-1422,1,,10561410
openb-pod-1423,1,,10561659
openb-pod-1424,0,,10562001
openb-pod-1425,1,,10562078
openb-pod-1426,0,,10562577
openb-pod-1427,0,,10562578
openb-pod-1428,0,,10562578
openb-pod-1429,1,,10563307
openb-pod-1430,1,,10563467
openb-pod-1431,1,,10564588
openb-pod-1432,0,,10565349
openb-pod-1433,0,,10565357
openb-pod-1434,1,,10565708
openb-pod-1435,1,T4,10567150
openb-pod-1436,1,,10567172
openb-pod-1437,1,V100M16|V100M32,10567375
openb-pod-1438,1,G2,10567505
openb-pod-1439,1,P100|V100M16|V100M32,10567539
openb-pod-1440,1,,10567597
openb-pod-1441,1,G2|P100|T4|V100M16|V100M32,10568396
openb-pod-1442,1,,10569337
openb-pod-1443,1,,10570778
openb-pod-1444,1,A10|G2|P100|T4|V100M16|V100M32|V100M32,10571117
openb-pod-1445,1,,10576207
openb-pod-1446,1,,10576660
openb-pod-1447,1,T4,10577946
openb-pod-1448,1,,10579100
openb-pod-1449,1,T4,10579946
openb-pod-1450,1,G2,10580436
openb-pod-1451,1,T4,10582475
openb-pod-1452,1,,10584862
openb-pod-1453,1,,10585655
openb-pod-1454,0,,10586479
openb-pod-1455,1,,10587516
openb-pod-1456,1,T4,10594554
openb-pod-1457,1,,10594953
openb-pod-1458,1,,10596141
openb-pod-1459,1,,10596156
openb-pod-1460,1,,10597038
openb-pod-1461,1,,10598857
openb-pod-1462,1,,10600199
openb-pod-1463,1,,10600473
openb-pod-1464,0,,10602255
openb-pod-1465,1,,10602456
openb-pod-1466,1,,10602557
openb-pod-1467,1,,10602939
openb-pod-1468,1,T4,10603141
openb-pod-1469,0,,10603497
openb-pod-1470,1,,10603535
openb-pod-1471,1,,10603992
openb-pod-1472,1,,10604208
openb-pod-1473,1,T4,10604255
openb-pod-1474,1,,10604532
openb-pod-1475,1,V100M16|V100M32,10604707
openb-pod-1476,1,,10605236
openb-pod-1477,1,G2,10605761
openb-pod-1478,1,T4,10606214
openb-pod-1479,1,P100|V100M16|V100M32,10606251
openb-pod-1480,1,,10606253
openb-pod-1481,1,,10606258
openb-pod-1482,1,,10606364
openb-pod-1483,1,,10606419
openb-pod-1484,1,,10606788
openb-pod-1485,1,,10607376
openb-pod-1486,1,,10607398
openb-pod-1487,1,T4,10607551
openb-pod-1488,1,,10607576
openb-pod-1489,1,,10607608
openb-pod-1490,1,,10607623
openb-pod-1491,1,T4,10607663
openb-pod-1492,1,T4,10607686
openb-pod-1493,1,T4,10607957
openb-pod-1494,1,,10608029
openb-pod-1495,0,,10608060
openb-pod-1496,1,T4,10608064
openb-pod-1497,0,,10608152
openb-pod-1498,0,,10608654
openb-pod-1499,0,,10608655
openb-pod-1500,1,,10608731
openb-pod-1501,1,,10608824
openb-pod-1502,1,G2,10608904
openb-pod-1503,1,,10608911
openb-pod-1504,1,,10608922
openb-pod-1505,0,,10609035
openb-pod-1506,1,T4,10609638
openb-pod-1507,1,,10609680
openb-pod-1508,0,,10609831
openb-pod-1509,0,,10609831
openb-pod-1510,0,,10609833
openb-pod-1511,0,,10610123
openb-pod-1512,1,,10610472
openb-pod-1513,1,P100,10610584
openb-pod-1514,1,,10610643
openb-pod-1515,1,P100|V100M16|V100M32,10610689
openb-pod-1516,1,T4,10610690
openb-pod-1517,0,,10610791
openb-pod-1518,1,,10610840
openb-pod-1519,1,,10610930
openb-pod-1520,1,,10611007
openb-pod-1521,1,P100,10611220
openb-pod-1522,1,,10611619
openb-pod-1523,1,,10611842
openb-pod-1524,1,T4,10613212
openb-pod-1525,1,,10613388
openb-pod-1526,1,G2,10613616
openb-pod-1527,1,,10613645
openb-pod-1528,1,G2,10613648
openb-pod-1529,1,T4,10613853
openb-pod-1530,1,,10614075
openb-pod-1531,1,,10614151
openb-pod-1532,1,T4,10614293
openb-pod-1533,1,,10615260
openb-pod-1534,1,,10615424
openb-pod-1535,1,,10615584
openb-pod-1536,1,,10616233
openb-pod-1537,1,,10616771
openb-pod-1538,1,P100,10617324
openb-pod-1539,1,,10617651
openb-pod-1540,1,,10617680
openb-pod-1541,1,,10617694
openb-pod-1542,1,,10617694
openb-pod-1543,1,,10617708
openb-pod-1544,1,,10618001
openb-pod-1545,1,G2,10618278
openb-pod-1546,1,P100,10619240
openb-pod-1547,1,,10619379
openb-pod-1548,1,,10619480
openb-pod-1549,1,,10619521
openb-pod-1550,1,,10619523
openb-pod-1551,1,,10619649
openb-pod-1552,1,,10619925
openb-pod-1553,1,,10620055
openb-pod-1554,1,,10620914
openb-pod-1555,1,,10620936
openb-pod-1556,1,,10620997
openb-pod-1557,1,,10621013
openb-pod-1558,0,,10621070
openb-pod-1559,0,,10621072
openb-pod-1560,1,G2,10621075
openb-pod-1561,1,,10621079
openb-pod-1562,0,,10621163
openb-pod-1563,1,P100,10621473
openb-pod-1564,1,,10621534
openb-pod-1565,1,,10621540
openb-pod-1566,0,,10621911
openb-pod-1567,1,,10622088
openb-pod-1568,1,T4,10622215
openb-pod-1569,1,T4,10622339
openb-pod-1570,0,,10622381
openb-pod-1571,1,P100,10622434
openb-pod-1572,1,,10622536
openb-pod-1573,1,,10622843
openb-pod-1574,1,,10622994
openb-pod-1575,1,,10623089
openb-pod-1576,1,,10623164
openb-pod-1577,1,G2,10623875
openb-pod-1578,1,,10623916
openb-pod-1579,1,,10623951
openb-pod-1580,1,T4,10623981
openb-pod-1581,1,T4,10623984
openb-pod-1582,1,V100M16|V100M32,10624068
openb-pod-1583,1,,10624182
openb-pod-1584,1,,10624232
openb-pod-1585,1,T4,10624269
